,NMF1,NMF2,NMF3,NMF4,NMF5,Class
C26 H22 O12,0.4561141817943555,2.3634394908793333e-06,0.576620125179017,0.8470887130045307,1.569924118536804e-06,lignin
C12 H10 O5,0.4438216082035716,0.0100455423021826,0.6308958260615574,0.7755217632330684,1.569924118536804e-06,lignin
C14 H14 O5,0.5198830093561858,2.3634394908793333e-06,0.5999017534671457,0.7608732077437702,1.569924118536804e-06,lignin
C30 H26 O17,0.1947464240919855,0.1910945696999844,0.3135512323333627,0.703684979802528,1.569924118536804e-06,lignin
C27 H24 O14,0.1677626441055689,0.1624160357296408,0.3105286659376065,0.8719302272205646,1.569924118536804e-06,lignin
C31 H28 O18,0.2018202193078644,0.1820687721358158,0.3057812965837793,0.8630516952077241,1.569924118536804e-06,lignin
C30 H26 O19,0.21520447063517,0.1882417767713633,0.3722101039213022,0.8168751323831283,1.569924118536804e-06,lignin
C30 H28 O19,0.1920486697589124,0.2540039075679667,0.3629678025644803,0.8464450422258475,1.569924118536804e-06,lignin
C29 H30 O18,0.2526711921910859,0.2899688042048329,0.366488561847668,0.8270955303207264,1.569924118536804e-06,lignin
C31 H28 O19,0.2919119041576803,0.1847579263170951,0.3060990009414994,0.8570195830107382,1.569924118536804e-06,lignin
C30 H28 O18,0.2717772244547835,0.2342165126197045,0.3053099104986893,0.8490254787235031,1.569924118536804e-06,lignin
C31 H32 O18,0.2776899747938923,0.2280320805851342,0.208637064214462,0.8694391894421706,1.569924118536804e-06,lignin
C29 H32 O18,0.471880697836186,0.2703047809827515,0.1960307279136607,0.8874785232854011,1.569924118536804e-06,lignin
C30 H30 O18,0.3661692336808261,0.3330449973618574,0.3568108687026685,0.8980679343523076,1.569924118536804e-06,lignin
C30 H26 O18,0.3489337222334822,0.3858441397566482,0.3483905895873789,0.949579210850066,1.569924118536804e-06,lignin
C28 H30 O18,0.3486966792238014,0.3241047747488944,0.3572285218649643,1.0,1.569924118536804e-06,lignin
C29 H24 O16,0.3827871158407948,0.2147169515603601,0.4707563240985357,0.9135053228971096,1.569924118536804e-06,lignin
C30 H28 O16,0.4090169117062879,0.1624625687411272,0.4475385707726627,0.8832728003688538,1.569924118536804e-06,lignin
C31 H30 O17,0.3714172917766012,0.1070977041411448,0.4053187320843855,0.8265104555342719,1.569924118536804e-06,lignin
C30 H30 O19,0.3997195107937223,0.1789317201460907,0.3728195012884765,0.8489161644479705,1.569924118536804e-06,lignin
C29 H34 O17,0.4784589920101678,0.1698832083669929,0.376583788836852,0.7837441440519625,1.569924118536804e-06,lignin
C15 H20 O4,0.3839820991450922,0.1765507442389842,0.1671114182977982,0.8450949445378312,0.2333580514864147,lignin
C26 H32 O13,0.3845427970333757,0.3354653365415204,0.2283798565255393,0.8088508449639444,0.3460197198581461,lignin
C15 H22 O3 N2,0.1190325223810779,0.121478252354245,0.1703674106919845,0.7479940387871833,0.5045498091001048,lignin
C24 H31 O7 N1,2.4256377054600782e-06,0.0020447814261908,0.0942306431818926,0.5495446817011709,0.5429135428245044,lignin
C14 H20 O3 N2,0.0940156370741278,2.3634394908793333e-06,3.090388119151871e-06,0.5900186241430889,0.3850718700609473,lignin
C15 H22 O4 N2,0.1120363347059319,0.0749616238217528,3.090388119151871e-06,0.5675501590987405,0.3364866337628759,lignin
C31 H28 O20,0.0516400569774852,0.1975755116100767,0.1583885782817492,0.6049474578943096,1.569924118536804e-06,lignin
C20 H29 O6 N3,2.4256377054600782e-06,0.2177429830548341,3.090388119151871e-06,0.6358703421165067,0.0738823942647297,lignin
C34 H30 O22,2.4256377054600782e-06,0.059328625646602,3.090388119151871e-06,0.5378401765102475,1.569924118536804e-06,lignin
C38 H33 O13 S1 N2 P1,2.4256377054600782e-06,2.3634394908793333e-06,3.090388119151871e-06,0.5026587710189887,1.569924118536804e-06,lignin
C13 H18 O4 N2,2.4256377054600782e-06,2.3634394908793333e-06,3.090388119151871e-06,0.5096945829952483,0.0319008055711593,lignin
C22 H20 O8,0.0845270350758532,2.3634394908793333e-06,3.090388119151871e-06,0.5971699463457212,1.569924118536804e-06,lignin
C25 H22 O10,0.0831500553885156,2.3634394908793333e-06,3.090388119151871e-06,0.591762872818107,1.569924118536804e-06,lignin
C27 H24 O11,0.0837544850070296,2.3634394908793333e-06,3.090388119151871e-06,0.5915127334313415,1.569924118536804e-06,lignin
C25 H24 O9,0.0844117133009882,2.3634394908793333e-06,3.090388119151871e-06,0.5869570278059226,1.569924118536804e-06,lignin
C35 H34 O21,0.1147951656851489,2.3634394908793333e-06,3.090388119151871e-06,0.538828917493922,1.569924118536804e-06,lignin
C24 H22 O9,0.1663978809998005,2.3634394908793333e-06,3.090388119151871e-06,0.5896637289303372,1.569924118536804e-06,lignin
C28 H24 O12,0.1673920264582478,2.3634394908793333e-06,3.090388119151871e-06,0.5908984491623561,1.569924118536804e-06,lignin
C27 H28 O10,0.1674814560932927,2.3634394908793333e-06,3.090388119151871e-06,0.5907650149353395,1.569924118536804e-06,lignin
C26 H24 O10,0.1681335497912048,2.3634394908793333e-06,3.090388119151871e-06,0.5904746018681146,1.569924118536804e-06,lignin
C30 H28 O13,0.1679018542754554,2.3634394908793333e-06,3.090388119151871e-06,0.5901806040007609,1.569924118536804e-06,lignin
C34 H38 O18,0.1658137768675878,2.3634394908793333e-06,3.090388119151871e-06,0.5917137920360965,1.569924118536804e-06,lignin
C30 H30 O12,0.1659471135605333,2.3634394908793333e-06,3.090388119151871e-06,0.591192889597627,1.569924118536804e-06,lignin
C34 H36 O16,0.1664237794013231,2.3634394908793333e-06,3.090388119151871e-06,0.591301230223742,1.569924118536804e-06,lignin
C23 H34 O13,0.1678833196360678,2.3634394908793333e-06,3.090388119151871e-06,0.5918510766039923,1.569924118536804e-06,lignin
C35 H40 O18,0.1674439109251279,2.3634394908793333e-06,3.090388119151871e-06,0.5920988703807969,1.569924118536804e-06,lignin
C28 H28 O11,0.1670854910742687,2.3634394908793333e-06,3.090388119151871e-06,0.5927871077487358,1.569924118536804e-06,lignin
C29 H26 O13,0.1669010714123625,2.3634394908793333e-06,3.090388119151871e-06,0.5935073870338753,1.569924118536804e-06,lignin
C31 H30 O15,0.2475606410821183,2.3634394908793333e-06,3.090388119151871e-06,0.818559457362166,1.569924118536804e-06,lignin
C33 H32 O20,0.178875512946145,2.3634394908793333e-06,3.090388119151871e-06,0.7263293213371463,1.569924118536804e-06,lignin
C33 H32 O19,0.1349825563996553,2.3634394908793333e-06,3.090388119151871e-06,0.6955122993607283,1.569924118536804e-06,lignin
C32 H30 O20,0.1040774666273799,0.1100311014036461,3.090388119151871e-06,0.8231742015477308,1.569924118536804e-06,lignin
C30 H32 O19,0.2726525102764556,0.2571602796945281,3.090388119151871e-06,0.8470934042244523,1.569924118536804e-06,lignin
C31 H32 O19,0.2179526316733342,0.161088890945419,3.090388119151871e-06,0.8516614132379676,1.569924118536804e-06,lignin
C32 H34 O19,0.2589093256386861,0.0865284461500791,3.090388119151871e-06,0.704024517908555,1.569924118536804e-06,lignin
C31 H32 O20,0.2234601246269152,0.1566289719148673,3.090388119151871e-06,0.6962505469033036,1.569924118536804e-06,lignin
C31 H30 O20,0.2103019583299228,0.2290900689516002,3.090388119151871e-06,0.6840963927085697,1.569924118536804e-06,lignin
C19 H28 O12,0.3352849891161591,2.3634394908793333e-06,3.090388119151871e-06,0.7401845738349776,1.569924118536804e-06,lignin
C32 H36 O18,0.4105676849463963,2.3634394908793333e-06,3.090388119151871e-06,0.7482725025206456,1.569924118536804e-06,lignin
C30 H32 O13,0.4217612295619283,2.3634394908793333e-06,3.090388119151871e-06,0.734422251040278,1.569924118536804e-06,lignin
C29 H34 O11,0.4228523186984154,2.3634394908793333e-06,3.090388119151871e-06,0.733685508228621,1.569924118536804e-06,lignin
C24 H34 O14,0.4450838171458639,2.3634394908793333e-06,0.0396616807538931,0.5797557396854457,1.569924118536804e-06,lignin
C30 H34 O12,0.420774485435831,2.3634394908793333e-06,3.090388119151871e-06,0.5879733850276264,1.569924118536804e-06,lignin
C31 H36 O13,0.4167295258107877,2.3634394908793333e-06,3.090388119151871e-06,0.5931144752370416,1.569924118536804e-06,lignin
C34 H42 O17,0.417941065056484,2.3634394908793333e-06,3.090388119151871e-06,0.5917689802553635,1.569924118536804e-06,lignin
C33 H40 O15,0.4184260464381883,2.3634394908793333e-06,3.090388119151871e-06,0.5914733448867163,1.569924118536804e-06,lignin
C25 H26 O9,0.4185778301066863,2.3634394908793333e-06,3.090388119151871e-06,0.5905076616915247,1.569924118536804e-06,lignin
C33 H42 O15,0.4195527020448516,2.3634394908793333e-06,3.090388119151871e-06,0.5903637828616636,1.569924118536804e-06,lignin
C31 H38 O12,0.4173001923294445,2.3634394908793333e-06,3.090388119151871e-06,0.5887316366400562,1.569924118536804e-06,lignin
C32 H40 O14,0.4156319996441349,2.3634394908793333e-06,3.090388119151871e-06,0.589385884791959,1.569924118536804e-06,lignin
C29 H40 O15,0.4132108497571111,2.3634394908793333e-06,3.090388119151871e-06,0.5959021662902921,1.569924118536804e-06,lignin
C31 H42 O13,0.4154132908993618,2.3634394908793333e-06,3.090388119151871e-06,0.6014112074660145,1.569924118536804e-06,lignin
C29 H42 O13,0.4144499655405988,2.3634394908793333e-06,3.090388119151871e-06,0.5996322172095013,1.569924118536804e-06,lignin
C14 H18 O4,0.4129350342855763,2.3634394908793333e-06,3.090388119151871e-06,0.6010120997183409,1.569924118536804e-06,lignin
C31 H40 O12,0.4116591497850332,2.3634394908793333e-06,3.090388119151871e-06,0.6023603828778971,1.569924118536804e-06,lignin
C27 H26 O11,0.4106646411478412,2.3634394908793333e-06,3.090388119151871e-06,0.6082493243536893,1.569924118536804e-06,lignin
C28 H36 O17,0.3875809500375251,2.3634394908793333e-06,3.090388119151871e-06,0.6166686478957091,1.569924118536804e-06,lignin
C26 H36 O15,0.388796146117479,2.3634394908793333e-06,3.090388119151871e-06,0.6150236672045047,1.569924118536804e-06,lignin
C27 H40 O13,0.3979060215637004,0.0229859671138334,3.090388119151871e-06,0.5921301599325385,0.0170456412991044,lignin
C15 H18 O4,0.3943711402239646,0.0959646761222067,3.090388119151871e-06,0.6054647755326504,1.569924118536804e-06,lignin
C32 H38 O18,0.3456788141357382,2.3634394908793333e-06,0.0575421137251146,0.6016013789000081,1.569924118536804e-06,lignin
C33 H32 O17,0.324651491171851,2.3634394908793333e-06,3.090388119151871e-06,0.6118477555743421,1.569924118536804e-06,lignin
C32 H32 O16,0.3263122950482156,2.3634394908793333e-06,3.090388119151871e-06,0.6117464517781096,1.569924118536804e-06,lignin
C22 H32 O13,0.3305309042068722,2.3634394908793333e-06,3.090388119151871e-06,0.6005225310884046,1.569924118536804e-06,lignin
C25 H36 O14,0.3289407072878502,2.3634394908793333e-06,3.090388119151871e-06,0.5990456376921287,1.569924118536804e-06,lignin
C32 H38 O13,0.3339379215816439,2.3634394908793333e-06,3.090388119151871e-06,0.595760456043225,1.569924118536804e-06,lignin
C32 H36 O14,0.3357366081469659,2.3634394908793333e-06,3.090388119151871e-06,0.5949738358273068,1.569924118536804e-06,lignin
C29 H32 O11,0.3356239475956615,2.3634394908793333e-06,3.090388119151871e-06,0.5922617353743032,1.569924118536804e-06,lignin
C32 H34 O14,0.3352925282059641,2.3634394908793333e-06,3.090388119151871e-06,0.5923013452028868,1.569924118536804e-06,lignin
C29 H30 O12,0.3342328227223858,2.3634394908793333e-06,3.090388119151871e-06,0.5921869413963071,1.569924118536804e-06,lignin
C28 H30 O11,0.3341051841787116,2.3634394908793333e-06,3.090388119151871e-06,0.5921152896505227,1.569924118536804e-06,lignin
C31 H34 O13,0.3333063161742981,2.3634394908793333e-06,3.090388119151871e-06,0.5896040265183156,1.569924118536804e-06,lignin
C30 H38 O11,0.3348259311827875,2.3634394908793333e-06,3.090388119151871e-06,0.5897860989594255,1.569924118536804e-06,lignin
C35 H42 O17,0.3344014879408126,2.3634394908793333e-06,3.090388119151871e-06,0.5882527338969229,1.569924118536804e-06,lignin
C31 H34 O19,0.3354646749309785,2.3634394908793333e-06,3.090388119151871e-06,0.5800770439932867,1.569924118536804e-06,lignin
C30 H36 O18,0.3129914246735724,0.0408919331961884,3.090388119151871e-06,0.5419874362049412,1.569924118536804e-06,lignin
C28 H34 O18,0.2736273571678109,2.3634394908793333e-06,3.090388119151871e-06,0.547674610967311,1.569924118536804e-06,lignin
C34 H36 O19,0.2216331852599322,2.3634394908793333e-06,3.090388119151871e-06,0.52583184844421,1.569924118536804e-06,lignin
C24 H26 O8,0.2510721287013299,2.3634394908793333e-06,3.090388119151871e-06,0.5878453943859906,1.569924118536804e-06,lignin
C28 H32 O10,0.2520711708111289,2.3634394908793333e-06,3.090388119151871e-06,0.5898197341211279,1.569924118536804e-06,lignin
C32 H36 O13,0.2514088580147438,2.3634394908793333e-06,3.090388119151871e-06,0.590984705649406,1.569924118536804e-06,lignin
C31 H36 O12,0.2498665255495996,2.3634394908793333e-06,3.090388119151871e-06,0.5906719429023657,1.569924118536804e-06,lignin
C34 H44 O15,0.2504490392093784,2.3634394908793333e-06,3.090388119151871e-06,0.5927182441808293,1.569924118536804e-06,lignin
C30 H32 O12,0.250760871993669,2.3634394908793333e-06,3.090388119151871e-06,0.592551705873611,1.569924118536804e-06,lignin
C31 H34 O12,0.2514464783233385,2.3634394908793333e-06,3.090388119151871e-06,0.5931994482771318,1.569924118536804e-06,lignin
C30 H30 O13,0.2524128092992994,2.3634394908793333e-06,3.090388119151871e-06,0.5922017674215312,1.569924118536804e-06,lignin
C33 H38 O18,0.232332806782596,2.3634394908793333e-06,3.090388119151871e-06,0.6072062360297905,1.569924118536804e-06,lignin
C11 H10 O4,0.1852604707938666,0.08504703147905,0.1347246149922729,0.5674685053180288,1.569924118536804e-06,lignin
C32 H30 O19,0.2215071998057169,0.0754605432597545,0.1429560135373556,0.5225045785863868,1.569924118536804e-06,lignin
C25 H36 O8,0.2504219636077865,2.3634394908793333e-06,0.1436303597297874,0.5668980795296318,1.569924118536804e-06,lignin
C21 H28 O6,0.2517100709516015,2.3634394908793333e-06,0.1438722772004725,0.5689635439989074,1.569924118536804e-06,lignin
C28 H26 O13,0.2310358078212371,2.3634394908793333e-06,0.1479400304786183,0.5916559926661186,1.569924118536804e-06,lignin
C15 H14 O5,0.2171687667081007,2.3634394908793333e-06,0.2235238878040663,0.5968725849621972,1.569924118536804e-06,lignin
C31 H28 O16,0.1662209753808893,2.3634394908793333e-06,0.179774728996751,0.5544669663323538,1.569924118536804e-06,lignin
C30 H26 O14,0.1664554260457368,2.3634394908793333e-06,0.1452261499800022,0.568869631086891,1.569924118536804e-06,lignin
C20 H18 O7,0.1661876255533967,2.3634394908793333e-06,0.1469486063485507,0.5691861114044353,1.569924118536804e-06,lignin
C31 H28 O15,0.1549027602686661,2.3634394908793333e-06,0.1458582575610296,0.5947060822374393,1.569924118536804e-06,lignin
C23 H32 O7,0.2513215448351424,2.3634394908793333e-06,0.1736515422740886,0.7120126475289088,1.569924118536804e-06,lignin
C32 H34 O17,0.2964820202476408,2.3634394908793333e-06,0.1424183263550799,0.6884567488553645,1.569924118536804e-06,lignin
C32 H32 O18,0.2952807001004177,2.3634394908793333e-06,0.143928038531159,0.6910961796563744,1.569924118536804e-06,lignin
C30 H28 O14,0.3372471061166213,2.3634394908793333e-06,0.1426175677146191,0.7287038309829584,1.569924118536804e-06,lignin
C17 H22 O5,0.3531763763297226,0.055499302225744,0.1827825794921121,0.6008343201860272,0.0431014084075,lignin
C12 H12 O4,0.3079467717216706,2.3634394908793333e-06,0.2003540208135331,0.5815057417433865,1.569924118536804e-06,lignin
C32 H34 O18,0.3070819053729515,2.3634394908793333e-06,0.1428984226622957,0.6088030653316104,1.569924118536804e-06,lignin
C33 H36 O17,0.3265041786594967,2.3634394908793333e-06,0.144223569606527,0.5869572048330894,1.569924118536804e-06,lignin
C33 H36 O16,0.3295428576466558,2.3634394908793333e-06,0.1423815465472679,0.5792050524261529,1.569924118536804e-06,lignin
C29 H42 O11,0.3299113212683183,2.3634394908793333e-06,0.1423481175897487,0.5757593513937039,1.569924118536804e-06,lignin
C23 H24 O8,0.3354616192201605,2.3634394908793333e-06,0.1420632654853431,0.5716265636699006,1.569924118536804e-06,lignin
C16 H18 O5,0.4329726325529782,2.3634394908793333e-06,0.1723351254383349,0.5624247800503837,0.0528649436886233,lignin
C28 H40 O9,0.4129973006551944,2.3634394908793333e-06,0.1430205248628716,0.5752847858161585,1.569924118536804e-06,lignin
C31 H30 O19,0.3496015202812536,0.0936239772779124,0.1408547718812711,0.5061715210908839,1.569924118536804e-06,lignin
C21 H22 O7,0.4099612515830836,2.3634394908793333e-06,0.2762166151901819,0.5660376832419268,1.569924118536804e-06,lignin
C26 H26 O10,0.3338810402761721,2.3634394908793333e-06,0.2819101771667135,0.5501170105316117,1.569924118536804e-06,lignin
C32 H34 O15,0.3342494287574047,2.3634394908793333e-06,0.281762322140446,0.5511341643755663,1.569924118536804e-06,lignin
C13 H16 O4,0.3277667633039387,2.3634394908793333e-06,0.289806530455232,0.582408403267178,1.569924118536804e-06,lignin
C32 H30 O18,0.3407154380822318,2.3634394908793333e-06,0.3256308189454251,0.5859085401534347,1.569924118536804e-06,lignin
C29 H30 O17,0.3487724959176204,0.2634022503902587,0.2962395465402679,0.5094098790541545,1.569924118536804e-06,lignin
C27 H34 O10,0.7046535269765665,2.3634394908793333e-06,3.090388119151871e-06,0.554671255682904,0.078072648437591,lignin
C22 H26 O7,0.7428341828042428,2.3634394908793333e-06,3.090388119151871e-06,0.6080634900852837,1.569924118536804e-06,lignin
C27 H38 O14,0.7287049266373926,2.3634394908793333e-06,3.090388119151871e-06,0.6040423179901823,1.569924118536804e-06,lignin
C30 H40 O15,0.6861832578906719,2.3634394908793333e-06,3.090388119151871e-06,0.5838650713096408,1.569924118536804e-06,lignin
C32 H40 O15,0.6609751965448226,2.3634394908793333e-06,3.090388119151871e-06,0.606163723044184,1.569924118536804e-06,lignin
C28 H38 O15,0.6585262196519075,2.3634394908793333e-06,3.090388119151871e-06,0.606289058278317,1.569924118536804e-06,lignin
C31 H38 O16,0.804158441711715,2.3634394908793333e-06,3.090388119151871e-06,0.5819140106469449,1.569924118536804e-06,lignin
C30 H38 O12,0.8167862919009337,2.3634394908793333e-06,3.090388119151871e-06,0.5937211915946439,1.569924118536804e-06,lignin
C25 H30 O9,0.8394584138296062,2.3634394908793333e-06,3.090388119151871e-06,0.7234340420232399,0.1006047479942938,lignin
C31 H38 O14,0.7988968082449289,2.3634394908793333e-06,3.090388119151871e-06,0.7304726421773775,1.569924118536804e-06,lignin
C32 H36 O17,0.7888706203022829,2.3634394908793333e-06,3.090388119151871e-06,0.7340069453068372,1.569924118536804e-06,lignin
C29 H36 O11,0.7800143187603312,2.3634394908793333e-06,3.090388119151871e-06,0.7231352644223812,1.569924118536804e-06,lignin
C30 H38 O16,0.7450957093712439,2.3634394908793333e-06,0.0168406564194416,0.7327340757203612,1.569924118536804e-06,lignin
