,NMF1,NMF2,NMF3,NMF4,NMF5,NMF6,NMF7,Class
C25 H18 O17,0.4844418404243864,0.7933384693923438,0.2918932356454689,3.086014032624942e-06,0.613713049496926,3.704558711867581e-06,0.3848432389947621,condHC
C25 H18 O16,0.5221013751650669,0.7293361448931244,0.3535952787179234,3.086014032624942e-06,0.6239857977145159,0.0981791329630049,0.4462483567622076,condHC
C23 H18 O17,0.5205580641455607,0.6924452685822754,0.3682283169631438,3.086014032624942e-06,0.6151481063055848,3.704558711867581e-06,0.5254888120573978,condHC
C23 H16 O16,0.6010204533611725,0.7090332270265527,0.4245891486383827,3.086014032624942e-06,0.5609537131267778,0.3463614858638233,0.2967786373964574,condHC
C22 H16 O16,0.6123706427628188,0.6726153132081437,0.4667412769226789,3.086014032624942e-06,0.6226001523398463,0.3364107345398025,0.317654819854392,condHC
C23 H18 O16,0.505562401711547,0.6290788433922633,0.4783960918467739,3.086014032624942e-06,0.624104327195464,0.2330986789574907,0.3299384383571039,condHC
C17 H10 O12,0.5182275902327161,0.6123836636080768,0.345477162364243,3.086014032624942e-06,0.6726078079725808,0.2740730243433535,0.4425694794587071,condHC
C19 H14 O15,0.60652429162992,0.5968726234253816,0.3747339704503151,3.086014032624942e-06,0.6297821984562187,0.2131001233815719,0.5027407387458493,condHC
C21 H16 O16,0.5646548060915344,0.7155437166908117,0.4097722990145315,3.086014032624942e-06,0.6144945519426228,0.2460400222417399,0.4867329693574531,condHC
C25 H18 O15,0.6361796757034726,0.797613654125055,0.3432228804572221,3.086014032624942e-06,0.60263228184707,0.3021239583020392,0.4904959524620025,condHC
C24 H16 O14,0.671340068414345,0.7765190812384148,0.2413272163461124,3.086014032624942e-06,0.6318337631274781,0.312587976549497,0.4943025527981681,condHC
C18 H12 O14,0.4888225299911448,0.5622804438775277,0.2654184576800346,3.086014032624942e-06,0.6656544165272794,0.1650157576843725,0.422391786169804,condHC
C25 H16 O16,0.448432795455945,0.6456856708113698,0.203414437060589,3.086014032624942e-06,0.6518099896105577,0.2590062622203007,0.3482559272658431,condHC
C24 H16 O16,0.4867137058802558,0.7297355134312433,0.2774442003738017,3.086014032624942e-06,0.6387400132633233,0.3047632158046502,0.3252469480667229,condHC
C19 H10 O13,0.6208273209399104,0.595358747250627,0.2211246095055989,3.086014032624942e-06,0.6908994088499114,0.3894670714449885,0.2970946016038258,condHC
C18 H10 O13,0.5911280930590661,0.5949723542280073,0.2071083871635234,3.086014032624942e-06,0.7104208376179921,0.2321595694108922,0.1913925963706169,condHC
C22 H14 O12,0.57531146208564,0.8019281616032111,0.1578537033861528,0.2617125851643952,0.6892246365506473,0.2135073714485957,0.4099060008783565,condHC
C17 H10 O13,0.6805571710643116,0.5847944490150395,0.0901405432578225,3.086014032624942e-06,0.6748947410874669,3.704558711867581e-06,0.4327319840129043,condHC
C25 H16 O15,0.6905180429420833,0.8125792769329606,0.11650404648476,3.086014032624942e-06,0.6582262309508778,0.1323140016825799,0.4313754022247978,condHC
C23 H14 O13,0.7829890889238839,0.7340379368415297,0.1251904453528172,3.086014032624942e-06,0.6560295232110573,0.2345119431885503,0.4353191422533373,condHC
C24 H14 O14,0.7976451644151776,0.6976999561605866,0.0667437137705976,3.086014032624942e-06,0.6679741456965925,0.2806576802247792,0.5122136530278057,condHC
C15 H10 O12,0.7579160129107859,0.5484779126020782,0.1512981992951222,3.086014032624942e-06,0.6763548175665134,0.2622577237186285,0.5109228344918688,condHC
C16 H12 O13,0.7507592991184784,0.6373542012639143,0.2887137897571438,3.086014032624942e-06,0.6557459508464908,3.704558711867581e-06,0.4048089194109993,condHC
C24 H18 O17,0.7596938027723691,0.675055304420451,0.3941610010451503,3.086014032624942e-06,0.6067814898875612,3.704558711867581e-06,0.4893932524081343,condHC
C26 H20 O17,0.7516052055113196,0.6633501513182827,0.2810172540807323,3.086014032624942e-06,0.6164468590412057,3.704558711867581e-06,0.6332606727102196,condHC
C26 H20 O16,0.7492438068596562,0.7349740063776145,0.2885544785792087,3.086014032624942e-06,0.6097273387233496,3.704558711867581e-06,0.629650687321072,condHC
C27 H20 O15,0.7958935728039475,0.8122328009542056,1.8492174467358817e-06,3.086014032624942e-06,0.5087955250532392,3.704558711867581e-06,0.6611546591577139,condHC
C27 H18 O16,0.8115364490585375,0.7110085263994291,0.0634371805753404,3.086014032624942e-06,0.5841188366722679,3.704558711867581e-06,0.6492524307097947,condHC
C25 H16 O14,0.7960007965708561,0.7870167190012458,1.8492174467358817e-06,3.086014032624942e-06,0.6696247194343429,3.704558711867581e-06,0.6450671395567986,condHC
C28 H22 O16,0.7763729953837062,0.4770556732816703,1.8492174467358817e-06,3.086014032624942e-06,0.4744680059757405,1.2632797697792056e-05,0.5782985439390237,condHC
C23 H14 O17,0.5038020773501991,0.6256304763361265,1.8492174467358817e-06,3.086014032624942e-06,0.5249727705807317,0.0019236084973119,0.6909991517644704,condHC
C24 H14 O17,0.4830722841237162,0.5762660685911503,0.0524389554628023,3.086014032624942e-06,0.4587272039648932,0.0029007270026401,0.6998625903838298,condHC
C25 H16 O18,0.4732022958670144,0.6448252257492073,0.059935412154207,3.086014032624942e-06,0.3905753847981835,0.0002336167750161,0.6812005498838499,condHC
C28 H22 O17,0.5275498009833257,0.5716547585771624,0.0669919788785757,3.086014032624942e-06,0.3691505290597675,0.0249929383567204,0.704169531284076,condHC
C28 H20 O16,0.48834988114457,0.6844993006098096,1.8492174467358817e-06,3.086014032624942e-06,0.3142617434266612,3.704558711867581e-06,0.6815012081850466,condHC
C29 H22 O19,0.2965045502129531,0.6243807162841135,0.05834562334929,3.086014032624942e-06,0.3100936498820743,0.0344575187029269,0.6913590706082002,condHC
C28 H22 O19,0.4474113787914089,0.6292360353243057,0.1624328938784464,3.086014032624942e-06,0.2797334390792761,0.0002074472553793,0.5846095463335546,condHC
C24 H18 O18,0.4892296381976612,0.5654425571947846,0.1673962082406892,3.086014032624942e-06,0.3492385664211873,3.704558711867581e-06,0.601899883178208,condHC
C28 H20 O18,0.4965279665872376,0.5878994106342571,0.0879770653693135,3.086014032624942e-06,0.4381189651516564,3.704558711867581e-06,0.4575124914904989,condHC
C17 H12 O14,0.5130396614501839,0.6042323655315633,0.1557905374141774,3.086014032624942e-06,0.585574372902248,3.704558711867581e-06,0.5527608081935613,condHC
C26 H20 O18,0.4833733839460723,0.6265644163028735,0.2010995872087398,3.086014032624942e-06,0.5632243689657555,3.704558711867581e-06,0.6654200686011328,condHC
C23 H16 O17,0.4892095168610499,0.6252210542497388,0.2335821113568848,3.086014032624942e-06,0.5711855025017255,3.704558711867581e-06,0.6662943149692928,condHC
C22 H16 O17,0.4948624870944357,0.6585197432868546,0.2898993551872888,3.086014032624942e-06,0.4890910373068401,3.704558711867581e-06,0.671326492032923,condHC
C25 H18 O18,0.4868875056132677,0.6742705333570789,0.2065015341963407,3.086014032624942e-06,0.4886909157827269,3.704558711867581e-06,0.67065094638657,condHC
C26 H18 O18,0.4890062778570227,0.6774554281137621,0.2095999593818764,3.086014032624942e-06,0.4117006082484733,3.704558711867581e-06,0.6508068850444242,condHC
C25 H16 O17,0.543706964197165,0.4173157560991361,0.2074102928624185,3.086014032624942e-06,0.6347617890706545,0.0028226815996198,0.5582392797157113,condHC
C26 H18 O16,0.4663803975147854,0.3202685822753666,0.1823016705161279,3.086014032624942e-06,0.6185279353313972,3.704558711867581e-06,0.4612019510337375,condHC
C24 H16 O17,0.2900252772603148,0.2651682042817616,0.2955646254462964,3.086014032624942e-06,0.5042634387749828,3.704558711867581e-06,0.4904033195228459,condHC
C25 H14 O17,0.1238847400323309,0.2774389066176912,1.8492174467358817e-06,3.086014032624942e-06,0.4886363361928852,3.704558711867581e-06,0.5276513310893259,condHC
C27 H18 O17,0.1915425880918418,0.4744826582730599,0.0994626660529242,3.086014032624942e-06,0.5434750100344334,3.704558711867581e-06,0.6918520496142022,condHC
C29 H20 O19,0.1404458266997443,0.2462682516473457,1.8492174467358817e-06,3.086014032624942e-06,0.2733123676867576,0.2245884534849186,0.5307188923407098,condHC
C28 H18 O19,0.2235743605376205,0.175861507370588,1.8492174467358817e-06,3.086014032624942e-06,0.1922498793694463,0.213303221154061,0.5661785974109278,condHC
C29 H22 O16,0.2588477838440882,0.2766601775882538,1.8492174467358817e-06,3.086014032624942e-06,0.1841141515216355,3.704558711867581e-06,0.5434490506872106,condHC
C23 H16 O18,0.2540284086264446,0.3714679359164052,0.0459976988252357,3.086014032624942e-06,0.1591919757376818,0.1624737220329299,0.657229783121751,condHC
C29 H20 O17,0.2875444334929956,0.4136430909143855,1.8492174467358817e-06,3.086014032624942e-06,0.2436763266100616,0.17811132793354,0.6219429519737472,condHC
C24 H16 O18,0.2203087621353716,0.4574302556136933,0.0530958626034492,3.086014032624942e-06,0.3001819480663127,0.1129259218871673,0.7220885451886482,condHC
C29 H20 O18,0.4409267716589308,0.4543659539113651,1.8492174467358817e-06,3.086014032624942e-06,0.4001805232009142,0.082041280226484,0.5893622909217818,condHC
C27 H18 O18,0.4362676244002761,0.4392817190438372,0.057517172892384,3.086014032624942e-06,0.3007023378901656,0.0632677888440147,0.7028067228447612,condHC
C28 H20 O19,0.4963717223828128,0.4580481773957011,0.0508654522262851,3.086014032624942e-06,0.3036953038851491,0.033380415069995,0.7050071539007945,condHC
C27 H20 O19,0.4522185776744812,0.2736761556974696,0.0671540023221304,3.086014032624942e-06,0.3099303216669862,0.1444998810260265,0.7290166915354412,condHC
C27 H16 O17,0.4434626002420682,0.2874021215264991,1.8492174467358817e-06,3.086014032624942e-06,0.4846334787340047,0.1935265398241596,0.6921098268395904,condHC
C25 H18 O19,0.1688804263238579,0.4752445983721374,1.8492174467358817e-06,3.086014032624942e-06,0.0787413886206868,0.5184262565631896,0.5495171216651452,condHC
C28 H22 O20,0.2742142505517838,0.5414268590001245,1.8492174467358817e-06,3.086014032624942e-06,0.1821255586559124,0.4973306481633464,0.7343332701261778,condHC
C22 H14 O17,0.4662432393209269,0.4473879990150494,0.0857299383351742,3.086014032624942e-06,0.1586790241942144,0.2989286313128063,0.6488203072505765,condHC
C31 H24 O19,0.3651882600868665,0.3637074138133574,1.8492174467358817e-06,3.086014032624942e-06,0.1472541394754853,0.3936983919854058,0.6518577474601551,condHC
C21 H12 O16,0.2846776381818162,0.4783933894998166,1.8492174467358817e-06,3.086014032624942e-06,0.2691029288953526,0.3443779885778748,0.7079524519417552,condHC
C26 H18 O19,0.3044599055134443,0.4760695341037158,0.0594692497334435,3.086014032624942e-06,0.2109473857583979,0.3299616590907602,0.6181431610788044,condHC
C29 H22 O17,0.1492882088427287,0.4215047180361052,1.8492174467358817e-06,3.086014032624942e-06,0.2325984086910027,0.3037062497771512,0.5576477171777725,condHC
C23 H18 O18,0.4774492483172801,0.5436644916004832,0.1569148164185352,3.086014032624942e-06,0.177538252805898,0.639713387591841,0.6704550062490426,condHC
C21 H16 O17,0.4463116374608691,0.5151936353016431,0.1495376814523661,3.086014032624942e-06,0.1964421956258081,0.4853718147174495,0.5670274464037163,condHC
C28 H18 O18,0.4834376191750306,0.6376321843497851,1.8492174467358817e-06,3.086014032624942e-06,0.3185233226315477,0.4845935201441285,0.6698561434993424,condHC
C27 H20 O17,0.2353836045047306,0.4310272606666166,0.1714295567738863,3.086014032624942e-06,0.5381014320621763,0.3409252484809638,0.4723232715353026,condHC
C19 H12 O15,0.4618941046914494,0.4443253316333757,0.0997236243245081,3.086014032624942e-06,0.6083349312756023,0.3074370116232738,0.6539988566273377,condHC
C19 H10 O14,0.3586298747201468,0.512954219806025,0.0500108969612087,3.086014032624942e-06,0.6024055108963563,0.4556419391728538,0.5663488947878145,condHC
C26 H16 O17,0.4441697729448958,0.5955221793160774,0.0615943068526797,3.086014032624942e-06,0.6661966864875909,0.46529598323283,0.6393009538064071,condHC
C20 H14 O16,0.482622682535184,0.5292368079122515,0.1549163496569014,3.086014032624942e-06,0.5115196744931223,0.4832406784749418,0.6404889865876706,condHC
C18 H14 O15,0.4243263538553561,0.5577168263117305,0.166243788732111,3.086014032624942e-06,0.4912733997916315,0.4754376698523693,0.667004153207029,condHC
C28 H22 O18,0.5019804886954999,0.6444547797341862,0.0987752414335515,3.086014032624942e-06,0.4515523063257745,0.2701374754918292,0.4814375552461929,condHC
C29 H22 O18,0.4498767151751429,0.5751470046666293,0.062794481395654,3.086014032624942e-06,0.3086977164962222,0.2883165323094122,0.4931998834174586,condHC
C28 H20 O17,0.4943712023790532,0.6536055391782318,0.0541395160695451,3.086014032624942e-06,0.4959831836902661,0.2873852971870062,0.695743982677763,condHC
C26 H16 O15,0.4963502956351014,0.6347734108509779,0.0586655210088622,3.086014032624942e-06,0.5844743768145902,0.2862864641714738,0.6833261997790674,condHC
C26 H16 O16,0.4856566830026111,0.6320007610981763,0.0928031857924701,3.086014032624942e-06,0.6551070798422118,0.2903699638379413,0.6703902858842676,condHC
C25 H14 O16,0.5012519792733128,0.5736204996504535,0.0532780573999227,3.086014032624942e-06,0.6765452665246954,0.2958680791217984,0.676121995004324,condHC
C25 H14 O15,0.5219703388991261,0.6228553008150407,1.8492174467358817e-06,3.086014032624942e-06,0.6681583638874385,0.2668238502223186,0.559819438157299,condHC
C23 H12 O14,0.5427502779175218,0.6658153011636957,1.8492174467358817e-06,3.086014032624942e-06,0.6890020677453461,0.4362309897626248,0.5524430342698319,condHC
C24 H14 O16,0.5083929381040677,0.5852084273893124,0.0922641394657758,3.086014032624942e-06,0.679508020543178,0.4632246198472289,0.4266915802240821,condHC
C11 H8 O9,0.6757216582646207,0.5889331927355338,0.203603637046411,3.086014032624942e-06,0.5056825564113872,0.6126544751522155,0.6173155379118094,condHC
C22 H12 O14,0.6984150598706544,0.6204620115535575,0.2827659409370333,3.086014032624942e-06,0.6414141716629531,0.6197616237676007,0.5884380473050042,condHC
C19 H10 O12,0.698264622494916,0.6224629648082228,0.2827510444318205,3.086014032624942e-06,0.6402520611040243,0.6193774662150818,0.5879821828209821,condHC
C14 H10 O11,0.6427552114711965,0.6454466142719973,0.2800984845799616,3.086014032624942e-06,0.6377968489705468,0.6055881280087188,0.5934607770357668,condHC
C17 H8 O12,0.6738658138220889,0.5340222473632464,0.1465031771227999,3.086014032624942e-06,0.7101666802713137,0.6522374123820877,0.4982524581315985,condHC
C22 H12 O15,0.6165731212073307,0.4854193835184011,0.2038512974329154,3.086014032624942e-06,0.6779023179903505,0.6502734322333291,0.5030312135583704,condHC
C21 H12 O15,0.5430931508950799,0.4436924533411358,0.2445217742839379,3.086014032624942e-06,0.6573677374731389,0.65086294853162,0.6214540218246886,condHC
C22 H14 O16,0.4865816793024459,0.5106716681501016,0.2619550681167847,3.086014032624942e-06,0.6490567632564405,0.5980253023181161,0.5240291377830312,condHC
C21 H14 O16,0.4634405216890903,0.5266335827339669,0.2526002544380569,3.086014032624942e-06,0.575227386782369,0.6215081346700138,0.632298946493558,condHC
C24 H16 O15,0.7021659110887201,0.6161062993849605,0.3967777565958947,3.086014032624942e-06,0.6025437952907957,0.579988348970779,0.3392117317224936,condHC
C22 H14 O15,0.6801675283580305,0.6598856886799424,0.3793532521801107,3.086014032624942e-06,0.5665232946172449,0.6611078602762172,0.320923597026593,condHC
C23 H14 O15,0.7144106221931411,0.635864047501084,0.3379264064743756,3.086014032624942e-06,0.6459721470209928,0.6585108595846192,0.3368117717693695,condHC
C23 H14 O14,0.6937508260101272,0.6618007658129438,0.3381510275714673,3.086014032624942e-06,0.6319566396554047,0.6270690894182188,0.4815458314962667,condHC
C21 H14 O15,0.6600345780893319,0.6194005450508908,0.4656300263730411,3.086014032624942e-06,0.6078002444972422,0.6170226755349488,0.4901859388474143,condHC
C21 H12 O13,0.6712006595116934,0.5697512702633475,0.4007971546238081,3.086014032624942e-06,0.6460570110381183,0.6079630335546107,0.588666439644395,condHC
C18 H10 O11,0.621897983112842,0.5534914140716791,0.4212176048910351,3.086014032624942e-06,0.6801887681000168,0.5703424132287832,0.5950538795503094,condHC
C22 H14 O14,0.5310696844650318,0.5461806025353959,0.5359005775628934,3.086014032624942e-06,0.6541433395270703,0.4520608693509842,0.5047478368828415,condHC
C21 H12 O14,0.6436227246684526,0.6454586488149987,0.3246845629097137,3.086014032624942e-06,0.6438281351506566,0.4866849464190913,0.4488502074456393,condHC
C21 H12 O12,0.6398694426848903,0.6952069238143103,0.2202572592921142,3.086014032624942e-06,0.7358343987623475,0.5067887412054637,0.4360525068037666,condHC
C24 H14 O15,0.6894227580149541,0.6226735940731807,0.1894583156507186,3.086014032624942e-06,0.6542603716918369,0.4514709892179122,0.4940669829396505,condHC
C17 H8 O11,0.7368984890721786,0.7028960062948089,0.1598773529053933,3.086014032624942e-06,0.673569664567365,0.4585151424397575,0.6011433603929894,condHC
C20 H10 O13,0.6073279747258007,0.6903445227179485,0.1787552604780868,3.086014032624942e-06,0.6721034539220265,0.4048210291513782,0.6085068815538188,condHC
C20 H12 O14,0.6391342711646751,0.6747367604674276,0.3446556033372003,3.086014032624942e-06,0.6244307421230301,0.4574202596304207,0.599224999704004,condHC
C26 H18 O17,0.5009511945501878,0.6129338848950935,0.2285710419602459,3.086014032624942e-06,0.6258212175498981,0.2888225745136231,0.6359359242623274,condHC
C16 H10 O12,0.5982056719302042,0.5879842962585546,0.2567137974209407,3.086014032624942e-06,0.6469198032623139,0.3111584956824766,0.6365271187223623,condHC
C18 H10 O12,0.5430917104414522,0.5647805582799736,0.325528251150288,3.086014032624942e-06,0.6396472419677439,0.3617384691142213,0.5690684997273463,condHC
C23 H14 O16,0.501084751609977,0.6123565239802384,0.2514059953883102,3.086014032624942e-06,0.6466843865181651,0.4331621993126433,0.5281760261413835,condHC
C20 H12 O15,0.525029322234158,0.4178963856553002,0.2393409517860957,3.086014032624942e-06,0.6716093395821329,0.4301572098903599,0.5205208032416866,condHC
C26 H18 O15,0.762257630172894,0.6863089392981613,0.0624771642801922,3.086014032624942e-06,0.6644413972181797,0.4747042309099268,0.6058120605264852,condHC
C22 H12 O12,0.7515556449036931,0.645896498175801,1.8492174467358817e-06,3.086014032624942e-06,0.678848573516534,0.498427350146589,0.5818192090901501,condHC
C23 H12 O13,0.7943127649759463,0.5628052589070971,1.8492174467358817e-06,3.086014032624942e-06,0.6880573578358661,0.5090414502412797,0.5872568239649634,condHC
C20 H10 O11,0.7829933202564151,0.5688107434891141,1.8492174467358817e-06,3.086014032624942e-06,0.6956092410490681,0.6148334816566458,0.50267061990515,condHC
C22 H12 O13,0.660489536364792,0.7147479511066728,0.0695153498666978,3.086014032624942e-06,0.6687072993197838,0.590466582762901,0.499987239965997,condHC
C20 H10 O12,0.7447644912335792,0.7593003740712354,0.0834867988703563,3.086014032624942e-06,0.7184938351628766,0.6315512740402532,0.575287175914307,condHC
C17 H8 O10,0.7183929363035007,0.718284422903548,0.0618576061747211,3.086014032624942e-06,0.6652819229017408,0.64230186415428,0.587442519267498,condHC
C21 H12 O11,0.737291012685715,0.6946942919023472,1.8492174467358817e-06,3.086014032624942e-06,0.6781948259514841,0.6410040135134475,0.5872886013573363,condHC
C27 H20 O16,0.7348620477560793,0.6618277568661772,0.1152263358716467,3.086014032624942e-06,0.6582965082103642,0.635255060136172,0.5901376470264182,condHC
C16 H8 O10,0.6926490140274976,0.626817141705902,0.1996352990653041,3.086014032624942e-06,0.6650085902478348,0.6310576022186021,0.5876057004715752,condHC
C19 H10 O11,0.69773070935499,0.6952937409084723,0.1923739113816005,3.086014032624942e-06,0.6926569199433338,0.6454173294090461,0.4335002852910487,condHC
C14 H8 O11,0.6741462521377232,0.6785039686257979,0.0679219926063519,3.086014032624942e-06,0.5078186469961181,0.6261041476021573,0.6182802700980198,condHC
C18 H8 O11,0.6967818555419473,0.7272654606238668,0.0574204354186205,3.086014032624942e-06,0.5676599508010883,0.6378789846015764,0.6001545804503887,condHC
C15 H8 O11,0.6785671843777042,0.6683133850465405,0.0670524450386015,3.086014032624942e-06,0.593523817711898,0.6318553879409144,0.603673711943582,condHC
C12 H6 O9,0.6345685733351147,0.7427901201453495,0.1375818948546225,3.086014032624942e-06,0.5495925609468062,0.620952143147988,0.5982428451636741,condHC
C12 H8 O10,0.7015720840807187,0.5856417204622295,0.0492238310075306,3.086014032624942e-06,0.4459853813640164,0.6470555734758623,0.6412374116590026,condHC
C26 H16 O14,0.6733163707914896,0.5982682342145921,1.8492174467358817e-06,3.086014032624942e-06,0.452248606650692,0.6601295085496496,0.6451918566199148,condHC
C24 H14 O13,0.7258748325022516,0.6525678941372263,1.8492174467358817e-06,3.086014032624942e-06,0.5156930810951273,0.6509920059261409,0.6122468597893723,condHC
C27 H18 O15,0.7697979547719168,0.6446781368903018,1.8492174467358817e-06,3.086014032624942e-06,0.5188647348711898,0.6636364080525577,0.6194779342511029,condHC
C23 H14 O12,0.7371918014421102,0.6720279482698883,1.8492174467358817e-06,3.086014032624942e-06,0.4336038806571383,0.6470301050411804,0.62554686407748,condHC
C24 H16 O12,0.7405688999579748,0.6798767979755819,1.8492174467358817e-06,3.086014032624942e-06,0.3483818359125007,0.6450504799968315,0.6410955176270361,condHC
C26 H18 O14,0.7717404064888115,0.6396848910918431,1.8492174467358817e-06,3.086014032624942e-06,0.4254887167565619,0.4673427617825035,0.6494679403225478,condHC
C23 H14 O11,0.9033136015193904,0.2747710019613829,1.8492174467358817e-06,3.086014032624942e-06,0.2398414583666405,0.7163704653062226,0.7189487793217759,condHC
C26 H18 O13,0.854700722351483,0.3856068153350387,1.8492174467358817e-06,3.086014032624942e-06,0.2602939521467408,0.7030579585687821,0.6675876180310814,condHC
C27 H18 O14,0.7293625758623906,0.3770233880200136,1.8492174467358817e-06,3.086014032624942e-06,0.2502339194279672,0.705298920938806,0.6787686591725597,condHC
C28 H22 O14,0.8382452501941912,0.4917712450294366,1.8492174467358817e-06,3.086014032624942e-06,0.1041581677873192,0.6865767627457301,0.6971424333274421,condHC
C25 H16 O13,0.7508924960648607,0.5694721976303737,1.8492174467358817e-06,3.086014032624942e-06,0.2947425364825917,0.6622580459722918,0.6659837799110073,condHC
C28 H20 O15,0.7846416493482128,0.5589051755270288,1.8492174467358817e-06,3.086014032624942e-06,0.3063922359808942,0.6725068559466871,0.6759246439014982,condHC
C20 H10 O10,0.7693009982703753,0.4126187185380893,1.8492174467358817e-06,3.086014032624942e-06,0.3788402175262308,0.6993975727646173,0.6713730538877707,condHC
C13 H10 O11,0.6689550823345288,0.4227449197885328,0.0448895856424513,3.086014032624942e-06,0.4408832523253079,0.6557170762528053,0.6640219860293578,condHC
C19 H8 O10,0.6589109792455841,0.1574115500709295,1.8492174467358817e-06,3.086014032624942e-06,0.4819672899205022,0.7272239167105261,0.6931852891285676,condHC
C23 H12 O12,0.6862317931162882,0.2582256844287277,1.8492174467358817e-06,3.086014032624942e-06,0.4515083528507692,0.7326437555400342,0.6839928502094087,condHC
C21 H10 O11,0.7728368617845132,0.2580800070285693,1.8492174467358817e-06,3.086014032624942e-06,0.5578589054811915,0.7331354522585876,0.6631405007957537,condHC
C21 H12 O10,0.7891262316328658,0.2396591579702648,1.8492174467358817e-06,3.086014032624942e-06,0.4281887642359751,0.7321414036600323,0.6788901248808578,condHC
C22 H12 O11,0.7794276573578551,0.2705603728945245,1.8492174467358817e-06,3.086014032624942e-06,0.3712658745703064,0.7292902903619854,0.6797247415280275,condHC
C24 H14 O12,0.6959045292543528,0.2443881638338111,1.8492174467358817e-06,3.086014032624942e-06,0.3015110818302613,0.7457772555651389,0.6015188612013191,condHC
C25 H14 O13,0.6827014663457817,0.2495006407527463,1.8492174467358817e-06,3.086014032624942e-06,0.2949345552077381,0.7324959346660844,0.7155171276770843,condHC
C28 H16 O16,0.6165293224142147,0.2111076008984999,1.8492174467358817e-06,3.086014032624942e-06,0.3033721975433388,0.7101133386924464,0.7250182612650089,condHC
C14 H6 O8,0.5825118846427116,0.1312508679233172,1.8492174467358817e-06,3.086014032624942e-06,0.3016957830263271,0.7101179126154097,0.7445655291239495,condHC
C15 H6 O10,0.4983671557846997,0.2844278312723394,1.8492174467358817e-06,3.086014032624942e-06,0.2153587931824779,0.6815773609940632,0.7505276550118684,condHC
C14 H6 O9,0.4958772866751197,0.2848963860514991,1.8492174467358817e-06,3.086014032624942e-06,0.2168191353143953,0.6823245217053955,0.7526414037215252,condHC
C16 H8 O12,0.4985137669554896,0.2801283793541521,1.8492174467358817e-06,3.086014032624942e-06,0.3899431068151553,0.676618500832298,0.7045723925499314,condHC
C15 H8 O12,0.4991662474346421,0.2808805382917367,1.8492174467358817e-06,3.086014032624942e-06,0.3899792114553382,0.6793689878251526,0.7066037531554246,condHC
C24 H12 O13,0.5429238525796544,0.2580174818823174,1.8492174467358817e-06,3.086014032624942e-06,0.4556270349613668,0.7201494092726517,0.6940159796114287,condHC
C26 H14 O15,0.5616412420599495,0.2448161577458181,1.8492174467358817e-06,3.086014032624942e-06,0.460837163967231,0.718465166094216,0.692456740264048,condHC
C19 H14 O16,0.4965248155949271,0.4653057001736738,1.8492174467358817e-06,3.086014032624942e-06,0.2338536668065771,0.6720376650081691,0.7307159845252688,condHC
C12 H6 O10,0.5168873381605336,0.4343308665326589,0.0199601374789365,3.086014032624942e-06,0.2646496690689736,0.6603656892990265,0.7142781161061259,condHC
C14 H10 O12,0.5189835583021806,0.3867573027885076,1.8492174467358817e-06,3.086014032624942e-06,0.3024993829608317,0.6751284414742128,0.7112038681061539,condHC
C11 H6 O9,0.5423301156000048,0.3653175168072545,0.0428143791270743,3.086014032624942e-06,0.3177717423592197,0.6777244026378645,0.645794522841289,condHC
C28 H18 O16,0.5854037303427595,0.3846437547457205,1.8492174467358817e-06,3.086014032624942e-06,0.3354708648836368,0.6984921958998731,0.6772084382841018,condHC
C30 H20 O18,0.5866185279068085,0.3838375394143664,1.8492174467358817e-06,3.086014032624942e-06,0.338420070605703,0.700083609232713,0.673164059621995,condHC
C13 H8 O11,0.5152771360756929,0.4332970349065139,0.0429144455626137,3.086014032624942e-06,0.4406655135722052,0.6596617729502562,0.6716459836535376,condHC
C13 H6 O10,0.5225331961541329,0.4139182510827622,1.8492174467358817e-06,3.086014032624942e-06,0.3773620766519623,0.6746517659344821,0.6899508045477497,condHC
C18 H12 O15,0.527670078861235,0.3715889004072727,1.8492174467358817e-06,3.086014032624942e-06,0.3964937443578952,0.6783165177560209,0.6920982937319339,condHC
C13 H6 O9,0.5893243300180093,0.4855147684147822,1.8492174467358817e-06,3.086014032624942e-06,0.3621045455138234,0.6559694216617458,0.6777321517950822,condHC
C27 H16 O18,0.4992805834413373,0.3516270355463752,1.8492174467358817e-06,3.086014032624942e-06,0.3281573930469466,0.5116455197229117,0.6987416704737168,condHC
C27 H16 O15,0.5617021462398939,0.332017143924616,1.8492174467358817e-06,3.086014032624942e-06,0.3774045569610471,0.5325254260739182,0.7118846281894794,condHC
C27 H16 O16,0.5392284138120776,0.404529697983486,1.8492174467358817e-06,3.086014032624942e-06,0.4761423918708289,0.5269880166336945,0.6914529918200207,condHC
C16 H10 O13,0.4451517121771988,0.4947945896656655,0.043602917966718,3.086014032624942e-06,0.5267923478449031,0.4865699746282414,0.670874799098479,condHC
C18 H10 O14,0.3902142962861864,0.3707497015136186,0.0417685492624074,3.086014032624942e-06,0.4806379146539437,0.5098311276456117,0.6744264441398532,condHC
C25 H12 O15,0.5445092518535938,0.1293424890287559,1.8492174467358817e-06,3.086014032624942e-06,0.5507323083640565,0.7337743981107203,0.6896003330368875,condHC
C24 H12 O14,0.5548541846798394,0.252448187578014,1.8492174467358817e-06,3.086014032624942e-06,0.6178515348215368,0.7243644871889096,0.6687762029292008,condHC
C19 H8 O11,0.6640592955533556,0.2222245471396516,1.8492174467358817e-06,3.086014032624942e-06,0.6112077497221512,0.7238232569637197,0.6586589682764084,condHC
